order_id,customer_name,product_category,price,quantity,order_date
ORD-002402,Brandi Bell,Electronics,317.07,2,2026-05-24
ORD-002403,  Carrie Maxwell  ,Books,124.83,2,2026-06-18
ORD-002404,Mrs. Catherine Taylor,Electronics,172.19,3,2026-08-06
ORD-002405,  Judith Carter  ,Home & Kitchen,$735.61,3,2026-03-28
ORD-002406,Stacey Stewart,Electronics,270.32,4,2026-05-19
ORD-002407,Virginia Daniels,Books,$860.77,1,2026-05-08
ORD-002408,Matthew Mitchell,Electronics,236.12,1,2026-09-03
ORD-002409,Sharon Rivera,Books,$921.02,1,2026-04-13
ORD-002410,Jessica Ross,Books,$232.27,3,2026-06-13
ORD-002411,  Jasmine Beltran  ,Home & Kitchen,128.21,2,2026-06-24
ORD-002412,Holly Salinas,Books,78.24,3,2026-05-10
ORD-002413,Monica Miller,Electronics,$375.23,5,2026-07-14
ORD-002414,Catherine Carter MD,Books,997.81,5,2026-05-22
ORD-002415,Elizabeth Morrison,Electronics,$933.07,1,2026-06-10
ORD-002416,  Jeremy West  ,Books,850.52,5,2026-08-08
ORD-002417,Heather Bolton,Electronics,$972.83,1,2026-05-12
ORD-002418,Rebecca Brown,Beauty,418.93,1,2026-07-28
ORD-002419,Heidi Owen,Books,84.08,2,2026-07-29
ORD-002420,Andre Allison,Home & Kitchen,926.78,3,2026-07-29
ORD-002421,Amanda Jones,Electronics,$944.12,1,2026-08-18
ORD-002422,  Heidi Herring  ,Books,$320.89,2,2026-03-26
ORD-002423,Meghan Rush,Electronics,99.52,5,2026-05-31
ORD-001712,Billy Taylor,Clothing,$100.3,5,2026-05-30
ORD-000613,Matthew Wright,Clothing,40.77,5,2026-04-11
ORD-002426,Cody Holmes,Clothing,$130.24,2,2026-09-13
ORD-002427,Deborah Green,Home & Kitchen,689.42,5,2026-06-14
ORD-002428,Logan Benson,Electronics,$997.19,2,2026-06-23
ORD-002429,Chad Jones,Home & Kitchen,131.3,5,2026-04-22
ORD-002430,Jill Miller,Books,39.19,2,2026-07-30
ORD-002431,Victoria Contreras,Books,$884.59,2,2026-08-04
ORD-002432,Joshua Vance,Beauty,$484.24,4,2026-09-01
ORD-002433,Michael Graves,Beauty,256.66,1,2026-04-22
ORD-002434,Katie Martinez,Home & Kitchen,484.89,5,2026-04-28
ORD-002435,Cynthia Snyder,Clothing,35.8,3,2026-05-29
ORD-002436,Jackie Lara,Beauty,363.86,2,2026-07-05
ORD-002437,Stephen Jones,Home & Kitchen,538.35,2,2026-06-05
ORD-002438,Dr. Kelly Hammond DVM,Books,361.26,2,2026-04-03
ORD-002439,Evan Jones,Home & Kitchen,$914.84,5,2026-06-18
ORD-002440,Haley Humphrey,Clothing,838.33,5,2026-08-18
ORD-002441,Laurie Saunders,Electronics,65.61,0,2026-04-14
ORD-001880,Thomas Brown,Clothing,$347.35,3,2026-04-13
ORD-002443,  Elizabeth Martin  ,Clothing,776.62,1,2026-08-04
ORD-002444,Travis Stone,Books,590.16,2,2026-05-14
ORD-002445,Danielle Reid,Books,$652.69,5,2026-07-04
ORD-002446,Mario Mendez,Beauty,816.31,3,2026-04-07
ORD-002447,Caroline David,Beauty,397.69,1,2026-04-18
ORD-002448,Marcus Winters,Beauty,228.69,2,2026-05-24
ORD-002449,  Kristy Bryan  ,Home & Kitchen,$982.56,1,2026-03-25
ORD-002450,Travis Wise,Home & Kitchen,$452.16,1,2026-05-10
ORD-002451,Pamela Butler,Electronics,57.67,2,2026-07-22
ORD-002452,Stephen Gardner,Books,357.72,5,2026-07-22
ORD-002453,Karen Ballard,Clothing,456.77,1,2026-07-31
ORD-002454,Jesse Barker,Electronics,348.39,1,2026-04-19
ORD-002455,John Harris,Electronics,344.57,1,2026-07-15
ORD-002456,Scott Flores,Beauty,$890.86,2,2026-09-03
ORD-002457,James Hodges,Beauty,724.82,3,2026-06-27
ORD-002458,  Emma Owens  ,Books,576.05,3,2026-05-10
ORD-000180,Charles Williams,Beauty,$485.53,3,2026-06-02
ORD-002460,Jennifer Estes,Electronics,315.27,3,2026-09-11
ORD-002461,Garrett Lane,Clothing,377.31,1,2026-05-19
ORD-002462,Christopher Ferrell,Clothing,838.71,1,2026-06-18
ORD-002463,Mr. Alexander Landry MD,Beauty,419.85,1,2026-05-05
ORD-002464,Harry Williams,Books,965.97,5,2026-06-24
ORD-002465,Sarah Chambers,Electronics,400.86,5,2026-05-14
ORD-002466,Sarah Jordan,Beauty,155.97,2,2026-09-07
ORD-002467,Jacob Powell,Clothing,$52.25,2,2026-03-28
ORD-002468,Kelly Lee,Beauty,265.31,1,2026-07-05
ORD-002469,James Cole,Beauty,$332.87,1,2026-07-04
ORD-002470,William Becker,Beauty,$783.87,5,2026-04-12
ORD-002471,Brent Brooks,Electronics,925.68,3,2026-05-24
ORD-002472,Holly Thomas,Books,271.5,4,2026-07-14
ORD-000565,Kathryn Williams,Beauty,612.57,3,2026-04-15
ORD-002474,  Regina Stone  ,Books,921.63,3,2026-04-17
ORD-002475,Kaylee Murphy,Electronics,$972.77,4,2026-07-17
ORD-002476,James Jensen,Books,$608.93,4,2026-08-30
ORD-002477,George Clayton,Home & Kitchen,822.81,3,2026-07-01
ORD-002478,Justin Wells Jr.,Beauty,$880.54,2,2026-05-23
ORD-002479,Veronica Silva,Books,60.05,3,2026-08-21
ORD-002480,Shelby Soto,Electronics,$684.36,4,2026-07-13
ORD-002481,Walter Patton,Beauty,555.82,3,2026-08-17
ORD-002482,Crystal Williams,Home & Kitchen,$37.18,2,2026-06-21
ORD-002483,Mark Harvey,Clothing,276.39,1,2026-08-30
ORD-002484,  Roberto Allen  ,Clothing,$605.13,3,2026-07-09
ORD-002485,Ashley Smith,Home & Kitchen,429.57,3,2026-05-19
ORD-002486,Jason Harris,Beauty,826.07,5,2026-06-25
ORD-002487,Tami Salas,Home & Kitchen,565.84,1,2026-08-09
ORD-002488,Michele Stone,Home & Kitchen,644.19,3,2026-07-06
ORD-002489,Matthew Fox,Clothing,900.69,5,2026-05-19
ORD-002490,Julia Patel,Clothing,724.07,3,2026-07-04
ORD-002491,Raymond Le,Electronics,587.19,3,2026-07-22
ORD-002492,Deborah Washington,Beauty,641.93,3,2026-05-06
ORD-002493,Edwin David,Beauty,$189.32,3,2026-05-16
ORD-002494,Michele Vaughn,Clothing,947.45,2,2026-06-22
ORD-002495,Gregory Peck,Home & Kitchen,426.27,5,2026-08-21
ORD-002496,Donna Berry,Books,63.14,5,2026-07-03
ORD-002497,William Cardenas,Beauty,128.62,4,2026-08-17
ORD-002498,Donna Roberts,Clothing,992.42,4,2026-08-05
ORD-002499,Thomas Douglas,Clothing,781.15,2,2026-08-12
ORD-002500,  Dale Ryan  ,Books,280.79,2,2026-07-07
ORD-002501,Breanna Gilbert,Electronics,138.11,4,2026-07-11
ORD-002502,Anthony Stein,Electronics,538.44,3,2026-05-02
ORD-002503,Amy Gutierrez,Electronics,679.98,3,2026-08-06
ORD-002504,  Michael Taylor  ,Beauty,$592.78,3,2026-07-04
ORD-002505,Brooke Delgado,Beauty,600.41,2,2026-09-07
ORD-002506,Karen Gonzalez,Home & Kitchen,$752.61,4,2026-05-14
ORD-000460,Matthew Velez,Clothing,$219.08,1,2026-04-06
ORD-002508,Crystal Rodgers,Electronics,381.44,5,2026-09-01
ORD-000099,Susan Thompson,Electronics,$57.75,1,2026-09-07
ORD-002510,Taylor Johnson,Clothing,213.44,0,2026-08-29
ORD-002511,Jon Zuniga,Home & Kitchen,626.57,1,2026-09-05
ORD-002512,Sherri Smith,Home & Kitchen,$122.87,2,2026-07-08
ORD-002513,Tanya Rogers,Clothing,364.34,5,2026-06-16
ORD-002514,Kimberly Snyder DVM,Books,$337.3,1,2026-09-01
ORD-002515,Denise Lamb,Clothing,949.95,1,2026-05-23
ORD-002516,Jimmy Scott,Books,$988.78,1,2026-04-25
ORD-002517,George Phillips,Home & Kitchen,366.61,1,2026-07-28
ORD-002518,Casey Chase,Electronics,$19.58,3,2026-09-10
ORD-002519,Jeffrey Murphy,Beauty,275.63,3,2026-06-05
ORD-002520,Cathy Taylor,Books,279.11,4,2026-05-21
ORD-002521,Adriana Reyes,Electronics,141.19,2,2026-06-14
ORD-002522,Tiffany Turner,Books,804.24,4,2026-08-07
ORD-002523,Deborah Ward,Clothing,488.25,4,2026-05-04
ORD-000536,Bryan Parker,Electronics,707.52,5,2026-06-06
ORD-002525,Tammy Barron,Home & Kitchen,523.91,4,2026-08-16
ORD-002526,Bruce Hendricks,Home & Kitchen,667.07,5,2026-05-16
ORD-002527,Daniel Bernard,Electronics,$646.96,4,2026-06-20
ORD-002528,  Paul Obrien  ,Books,327.43,5,2026-06-08
ORD-002529,Susan Todd,Books,$818.93,5,2026-08-22
ORD-002530,Colleen Wright,Books,322.9,1,2026-08-13
ORD-002531,Rachel Fox,Beauty,553.61,5,2026-06-30
ORD-002532,Angela Elliott,Beauty,214.78,3,2026-03-31
ORD-002533,Stephanie Harris,Books,338.65,3,2026-07-02
ORD-002534,  Garrett Meyer  ,Clothing,12.17,3,2026-04-11
ORD-002535,Michelle Burns,Electronics,$55.32,4,2026-09-10
ORD-002536,Rhonda Chavez,Clothing,129.54,2,2026-06-27
ORD-002537,  Justin Hansen  ,Books,56.04,1,2026-07-28
ORD-002538,Miranda Foster,Beauty,$956.63,5,2026-08-25
ORD-002539,Daniel Jones,Books,840.43,2,2026-06-10
ORD-002540,  Arthur Mcknight  ,Clothing,112.52,3,2026-09-09
ORD-002541,Timothy Johnson,Beauty,916.75,3,2026-06-07
ORD-002542,Chad May,Clothing,146.8,5,2026-08-08
ORD-002543,Jennifer Haney,Home & Kitchen,714.76,2,2026-06-02
ORD-002544,Thomas Bennett,Home & Kitchen,$921.98,2,2026-04-04
ORD-002545,Mary Ryan,Home & Kitchen,713.25,5,2026-07-24
ORD-002546,Barbara Haney,Books,677.5,4,2026-06-04
ORD-002547,Monica Walker,Electronics,$387.06,3,2026-03-20
ORD-002548,  Veronica Ford  ,Home & Kitchen,$686.56,3,2026-08-06
ORD-002549,Kim Morrow,Home & Kitchen,$815.89,5,2026-05-07
ORD-002550,Christopher Lopez,Beauty,395.0,3,2026-09-05
ORD-002551,  Ashley Pacheco  ,Books,393.68,3,2026-06-09
ORD-002552,  Taylor Small  ,Home & Kitchen,211.06,4,2026-05-05
ORD-002553,Brian Johnson,Home & Kitchen,757.56,2,2026-07-14
ORD-002554,  Shelby Sanchez  ,Electronics,$195.11,4,2026-03-28
ORD-000572,David Robinson,Clothing,169.32,0,2026-09-03
ORD-002556,  Brenda Holder  ,Clothing,929.34,5,2026-05-04
ORD-002557,Monique Flores,Beauty,$554.66,5,2026-07-14
ORD-002558,  Sabrina Young  ,Electronics,$788.4,4,2026-09-06
ORD-002559,Matthew Walker,Clothing,666.7,5,2026-05-17
ORD-002560,Justin Vargas,Electronics,123.57,5,2026-08-09
ORD-002561,Lori Simmons,Electronics,685.73,1,2026-06-24
ORD-002562,Gregory Schneider,Home & Kitchen,34.46,5,2026-06-02
ORD-002563,Emma Butler,Electronics,303.47,1,2026-04-17
ORD-002564,  Clinton Medina  ,Beauty,537.87,2,2026-05-05
ORD-002565,Elizabeth Zimmerman,Electronics,213.52,4,2026-08-23
ORD-002566,Anthony Gutierrez,Clothing,33.52,1,2026-06-08
ORD-002567,Brandi Sanchez,Beauty,79.74,4,2026-04-28
ORD-002568,Bob Cole,Books,323.24,1,2026-05-31
ORD-002569,Nathaniel Lee,Beauty,55.06,5,2026-05-11
ORD-002570,Larry Williams,Home & Kitchen,$610.5,4,2026-04-03
ORD-002571,Philip Ramsey,Books,$164.76,5,2026-07-06
ORD-002572,Daniel Meadows,Home & Kitchen,680.52,3,2026-05-17
ORD-002573,  Alexis Giles  ,Beauty,$149.96,4,2026-08-10
ORD-002574,Zachary Mendoza,Home & Kitchen,217.95,2,2026-05-06
ORD-002575,Michele Sanders,Beauty,$151.03,3,2026-05-05
ORD-002576,  Patricia James  ,Beauty,853.73,5,2026-07-01
ORD-002577,Elizabeth Ward,Home & Kitchen,$674.97,5,2026-09-07
ORD-002578,Brett Zavala MD,Clothing,$674.58,1,2026-08-30
ORD-002579,Dale Edwards,Books,335.06,2,2026-03-28
ORD-002580,Connie Thomas,Home & Kitchen,$959.07,2,2026-05-09
ORD-002581,Lauren Cortez,Home & Kitchen,$841.71,4,2026-05-16
ORD-002582,Gary James,Home & Kitchen,$492.1,1,2026-08-28
ORD-002583,Juan Harding,Clothing,$892.38,1,2026-05-24
ORD-002584,Roberto Levy,Beauty,635.31,5,2026-07-22
ORD-002585,  Julia Oconnor  ,Home & Kitchen,548.03,2,2026-05-27
ORD-002586,Nathan Freeman,Beauty,$735.89,5,2026-09-14
ORD-002587,Wanda Bernard,Electronics,666.05,5,2026-06-29
ORD-002588,Ryan Landry,Clothing,$451.76,2,2026-07-27
ORD-002589,Aaron Taylor,Home & Kitchen,50.02,3,2026-07-20
ORD-002590,  Michael Smith  ,Clothing,522.71,4,2026-06-26
ORD-002591,  Antonio Little  ,Home & Kitchen,112.19,3,2026-07-17
ORD-002592,Mary Smith,Beauty,574.46,5,2026-07-01
ORD-002593,Alexandra Moreno,Beauty,259.07,4,2026-05-12
ORD-002594,Donna Shaw,Books,794.73,-1,2026-08-02
ORD-002595,Renee Browning,Beauty,$647.04,3,2026-04-09
ORD-002596,Kelly Allen,Clothing,420.47,4,2026-07-18
ORD-002597,Robin Adams,Books,$32.22,2,2026-06-05
ORD-002598,Tyler Stevens,Beauty,$155.4,5,2026-05-06
ORD-002599,Courtney Sutton DVM,Beauty,641.25,3,2026-07-24
ORD-002600,Marie Johnson MD,Beauty,992.85,4,2026-06-01
ORD-002601,Amy Smith,Clothing,626.98,3,2026-04-22
ORD-002602,Ryan Newman,Electronics,237.52,2,2026-05-23
ORD-002603,Shannon Davis,Books,828.25,5,2026-06-30
ORD-002604,Crystal Valenzuela,Beauty,$508.3,2,2026-08-01
ORD-002605,Karen Williams,Electronics,898.0,5,2026-04-03
ORD-002606,Diana Daniels,Beauty,434.67,4,2026-07-25
ORD-002607,Timothy Edwards,Beauty,$106.74,2,2026-04-29
ORD-002608,  Nicole Marquez  ,Beauty,878.0,1,2026-06-05
ORD-002609,  Elizabeth Elliott  ,Electronics,$381.28,4,2026-07-08
ORD-002610,  Jasmine Mosley  ,Beauty,261.1,3,2026-05-23
ORD-002611,Patrick Gibbs,Books,757.42,4,2026-07-31
ORD-002612,Kathryn Mccann,Books,261.24,4,2026-03-30
ORD-002613,David Jones,Electronics,750.34,2,2026-07-15
ORD-002614,Tina Sanders,Home & Kitchen,802.85,1,2026-08-17
ORD-002615,Mark Bowers,Electronics,806.33,5,2026-06-15
ORD-002616,  Henry Pugh MD  ,Clothing,377.13,4,2026-07-29
ORD-002617,Jamie Barton,Beauty,66.89,4,2026-05-16
ORD-002618,Michelle Miller,Beauty,$293.15,5,2026-04-18
ORD-002619,Richard Moore,Electronics,366.14,1,2026-06-03
ORD-002620,Brian Smith,Home & Kitchen,672.97,1,2026-05-18
ORD-002621,  Philip Garcia  ,Electronics,554.1,5,2026-04-05
ORD-002622,Jerry Peters,Home & Kitchen,234.03,4,2026-06-07
ORD-002623,Brandon Spencer,Books,511.18,3,2026-07-13
ORD-002624,Erika Cruz,Home & Kitchen,877.35,4,2026-05-15
ORD-002625,Richard Hardy,Clothing,759.9,4,2026-07-06
ORD-002626,Vanessa Armstrong,Books,$125.11,2,2026-04-21
ORD-002627,Caroline Adams,Home & Kitchen,418.3,3,2026-05-11
ORD-002628,  Arthur Hamilton MD  ,Home & Kitchen,85.27,3,2026-06-22
ORD-002629,Heather Raymond,Clothing,947.65,4,2026-08-06
ORD-002630,Linda Gonzalez,Clothing,$874.02,2,2026-04-09
ORD-002631,Adam Foster,Electronics,$128.68,4,2026-08-30
ORD-002632,Regina Rivera,Beauty,958.41,3,2026-05-23
ORD-002633,Rodney Curtis,Beauty,870.08,5,2026-07-13
ORD-002634,Frank Valentine,Beauty,136.96,5,2026-04-28
ORD-000712,Christopher Sanders,Clothing,$462.62,3,2026-05-20
ORD-002636,  Michael Henry  ,Clothing,$385.63,3,2026-07-09
ORD-002637,Erika Ramirez,Home & Kitchen,476.63,4,2026-08-19
ORD-002638,Brian Elliott,Home & Kitchen,371.43,5,2026-07-12
ORD-002639,Catherine Saunders MD,Clothing,816.05,5,2026-08-08
ORD-002640,Michael Gonzales,Clothing,802.04,1,2026-05-15
ORD-002641,Andrea Abbott,Beauty,538.64,3,2026-08-21
ORD-002642,Jonathan Schultz,Books,$107.99,3,2026-05-05
ORD-002643,Christian Henderson,Books,$747.15,5,2026-06-01
ORD-002644,William Mendoza,Electronics,417.64,5,2026-06-05
ORD-002645,Tammy Kane,Beauty,182.79,5,2026-06-09
ORD-002646,Rachel Ward,Electronics,$387.26,2,2026-09-09
ORD-002647,Linda Rocha,Home & Kitchen,427.6,1,2026-04-10
ORD-002648,Mary Kelly,Home & Kitchen,$323.71,4,2026-07-23
ORD-002649,Kristine Newman,Home & Kitchen,750.42,2,2026-07-23
ORD-002650,  Paul Sheppard  ,Clothing,665.4,1,2026-06-11
ORD-002651,Brett Walker,Electronics,73.15,1,2026-08-12
ORD-002652,Lauren Johnston,Electronics,112.89,4,2026-06-14
ORD-002653,Joel Frazier,Home & Kitchen,$448.73,2,2026-08-01
ORD-001359,Haley Johnson,Home & Kitchen,865.6,3,2026-04-09
ORD-002655,  Thomas Miller  ,Beauty,185.27,5,2026-08-28
ORD-002656,Brenda Collins,Beauty,316.56,1,2026-06-16
ORD-002657,Kelly Bailey,Home & Kitchen,$164.16,2,2026-04-07
ORD-002658,Michael Flores,Electronics,690.89,3,2026-05-17
ORD-000882,Michael Johnson,Beauty,$238.9,4,2026-05-25
ORD-002660,Megan Martin,Clothing,171.64,4,2026-08-10
ORD-002661,  Christopher Moore  ,Clothing,521.44,3,2026-07-06
ORD-002662,Joel Salinas,Home & Kitchen,418.77,3,2026-07-20
ORD-002663,Martin Reynolds,Books,279.41,1,2026-03-25
ORD-002664,Sonya Cole,Electronics,$194.08,4,2026-06-11
ORD-002665,Michael Harris,Clothing,$24.58,4,2026-08-13
ORD-002666,Rebecca Ray,Electronics,336.95,1,2026-08-22
ORD-002667,Chelsea Nguyen,Beauty,$475.45,4,2026-06-16
ORD-002668,  Michael Burns  ,Clothing,390.95,1,2026-07-22
ORD-002669,James Long,Electronics,525.93,3,2026-04-11
ORD-002670,  Ryan Williamson  ,Electronics,747.28,4,2026-08-25
ORD-002671,  Rebecca Sellers  ,Electronics,$865.02,4,2026-07-12
ORD-002672,  Cesar Wilson  ,Home & Kitchen,588.85,1,2026-05-18
ORD-002673,James Thomas,Beauty,163.44,4,2026-06-03
ORD-002674,Chad Reyes,Electronics,69.18,1,2026-04-25
ORD-002675,Mr. Thomas Arias,Beauty,790.68,4,2026-04-22
ORD-002676,  Katherine Taylor  ,Books,$364.59,4,2026-05-20
ORD-002677,Lisa Glenn,Beauty,$700.07,3,2026-03-21
ORD-002678,Mr. James Hoffman,Beauty,915.33,2,2026-07-24
ORD-002679,Michael Perry PhD,Beauty,$373.44,4,2026-06-22
ORD-002680,Keith Flynn,Beauty,858.26,1,2026-05-01
ORD-002681,Donald Medina,Books,197.97,2,2026-04-21
ORD-002682,Krystal Barton,Home & Kitchen,119.36,2,2026-06-24
ORD-002683,  Ashley Wilson  ,Electronics,$490.52,4,2026-08-17
ORD-002684,Wendy Weaver,Beauty,263.38,1,2026-08-13
ORD-001887,Nathan Payne,Books,929.12,1,2026-06-10
ORD-002686,Ronald Potter,Books,823.81,5,2026-05-16
ORD-002687,  Amanda Baker  ,Electronics,$836.11,5,2026-09-03
ORD-002688,Jessica Mcknight,Beauty,$391.48,5,2026-08-17
ORD-002689,  Christine Rojas  ,Beauty,$421.03,3,2026-07-31
ORD-002690,Michael Chen,Books,$884.0,4,2026-04-21
ORD-002691,Rachel Li,Beauty,998.45,3,2026-08-23
ORD-002692,Gregory Campbell,Home & Kitchen,418.22,3,2026-07-02
ORD-002693,William Carter,Clothing,381.31,3,2026-07-09
ORD-002694,Scott Duke,Books,$10.19,1,2026-07-29
ORD-002695,Brandy Brady,Home & Kitchen,16.5,3,2026-06-07
ORD-001684,Wendy Camacho,Home & Kitchen,919.92,5,2026-04-13
ORD-002697,  Brandi Thomas  ,Home & Kitchen,$164.55,2,2026-05-21
ORD-002698,Pam Lowe,Electronics,574.78,1,2026-06-23
ORD-002699,Mark Burton,Clothing,493.39,1,2026-05-31
ORD-002700,Mark Beard,Beauty,387.73,3,2026-04-07
ORD-002701,Paul Neal,Books,$930.94,5,2026-09-06
ORD-002702,Travis Murphy,Books,63.59,5,2026-03-20
ORD-002703,Sarah Davis,Clothing,161.67,4,2026-06-17
ORD-002704,Melissa Horn,Electronics,$229.86,2,2026-08-21
ORD-002705,Claudia Jordan,Electronics,$552.67,4,2026-04-30
ORD-002706,  Frank Campbell MD  ,Clothing,$486.11,5,2026-04-14
ORD-002707,Karina Cooper,Beauty,$253.78,3,2026-07-30
ORD-002708,Amber Sims,Electronics,675.03,3,2026-08-29
ORD-002709,Caleb Mathews,Home & Kitchen,177.56,4,2026-06-13
ORD-002710,William Patterson,Clothing,207.69,1,2026-07-31
ORD-002711,  Sonia Turner  ,Beauty,927.46,1,2026-09-05
ORD-002712,Denise Pena,Home & Kitchen,$455.56,5,2026-05-07
ORD-002713,Matthew Banks,Home & Kitchen,553.31,1,2026-03-30
ORD-002714,Eric Lyons,Beauty,$53.05,5,2026-05-04
ORD-002715,Brandon Davis,Electronics,75.93,3,2026-04-30
ORD-002716,  Casey Perez  ,Books,238.86,1,2026-07-30
ORD-002717,Adam Cooper,Beauty,$536.25,4,2026-04-12
ORD-002718,Jennifer Anderson MD,Electronics,254.92,4,2026-06-02
ORD-002719,  Robert Garcia  ,Home & Kitchen,361.82,5,2026-05-30
ORD-002720,  Breanna Ayala  ,Home & Kitchen,879.89,1,2026-08-13
ORD-002721,Margaret Byrd,Clothing,160.19,1,2026-04-02
ORD-002722,Alejandra Santos,Beauty,873.97,5,2026-06-13
ORD-002723,Daniel Goodman,Beauty,335.99,2,2026-09-14
ORD-002724,Michael Heath,Clothing,863.96,5,2026-04-05
ORD-002725,Brenda Martinez,Clothing,659.67,1,2026-08-08
ORD-002726,Victor Edwards,Electronics,192.29,1,2026-04-16
ORD-002727,Matthew Wright,Books,961.58,3,2026-07-14
ORD-002728,  Lisa Maxwell  ,Clothing,192.9,3,2026-08-01
ORD-002729,Ryan Liu,Beauty,239.86,4,2026-04-28
ORD-002730,Katrina Adkins,Books,714.9,4,2026-05-16
ORD-002731,  Rachel Leon  ,Clothing,41.91,0,2026-05-05
ORD-002732,Brian Porter MD,Clothing,$760.2,4,2026-06-30
ORD-002733,Alexandria Ward,Home & Kitchen,868.11,1,2026-05-20
ORD-002734,Scott Carroll,Home & Kitchen,400.21,5,2026-05-29
ORD-002735,Carrie Ruiz,Electronics,525.44,1,2026-08-16
ORD-002736,Kevin Smith,Beauty,401.66,5,2026-04-30
ORD-002737,Antonio Mccormick,Clothing,298.27,3,2026-06-26
ORD-002738,Micheal Wang,Beauty,919.84,4,2026-06-10
ORD-002739,Angela Herrera,Beauty,122.04,5,2026-07-17
ORD-002740,Bradley Miller,Books,34.66,2,2026-09-14
ORD-002741,  Robert Herrera  ,Home & Kitchen,694.8,1,2026-06-03
ORD-002742,Pamela Santos,Home & Kitchen,94.45,5,2026-07-22
ORD-002743,  Michael Blair  ,Beauty,386.8,5,2026-08-31
ORD-002744,David Middleton,Clothing,$870.13,4,2026-04-11
ORD-002745,Lee Parker,Books,$295.89,2,2026-08-11
ORD-001568,Casey Smith,Books,502.65,5,2026-04-15
ORD-002747,Carla Benton,Beauty,662.88,5,2026-06-29
ORD-002748,Samantha Green,Beauty,285.33,2,2026-05-31
ORD-000304,  Richard Adams  ,Home & Kitchen,46.35,5,2026-09-08
ORD-002750,Steven Rogers,Electronics,117.8,3,2026-06-11
ORD-002751,Austin Joseph,Beauty,576.56,5,2026-07-09
ORD-002752,  Kathleen Dixon  ,Home & Kitchen,329.59,4,2026-03-30
ORD-002753,  Mr. Jacob Scott Jr.  ,Books,143.2,5,2026-07-09
ORD-002754,Ashley Yang,Clothing,$615.93,5,2026-03-20
ORD-002755,Scott Sanchez,Beauty,934.55,5,2026-06-19
ORD-002756,Thomas White,Beauty,995.07,5,2026-09-02
ORD-002757,Robert Klein,Books,$497.58,3,2026-07-25
ORD-002758,  Frank Butler  ,Electronics,470.24,2,2026-08-06
ORD-002759,Roger Duncan,Books,55.04,2,2026-04-12
ORD-000413,Stephanie White,Home & Kitchen,792.29,3,2026-08-23
ORD-002761,  Amber Morales  ,Home & Kitchen,347.95,1,2026-09-06
ORD-002762,  Douglas Kirk  ,Home & Kitchen,923.06,1,2026-05-22
ORD-002763,Jesus Wood,Books,893.14,4,2026-05-15
ORD-002764,  Elizabeth Dean  ,Beauty,306.35,5,2026-06-18
ORD-001183,Wesley Cuevas,Home & Kitchen,$75.55,3,2026-08-17
ORD-002766,Steven Hodges,Clothing,575.27,3,2026-05-06
ORD-002767,Timothy Johnson,Electronics,$278.78,3,2026-07-03
ORD-002768,Ryan Wiley,Clothing,$529.85,1,2026-05-24
ORD-002769,Matthew Sweeney,Books,510.93,2,2026-08-08
ORD-002770,Daniel Bird,Beauty,317.26,1,2026-06-09
ORD-002771,Anthony Shea DDS,Clothing,$213.14,5,2026-04-07
ORD-002772,David Bruce,Electronics,690.18,4,2026-06-08
ORD-002773,  Jacqueline Villegas  ,Home & Kitchen,32.26,2,2026-04-05
ORD-002774,  Kathy Walsh  ,Home & Kitchen,536.95,3,2026-06-04
ORD-002775,Keith Graham,Electronics,958.72,5,2026-04-14
ORD-002776,Dean Edwards,Clothing,943.85,2,2026-08-22
ORD-002777,Ronnie Nguyen,Home & Kitchen,$545.17,1,2026-06-15
ORD-002778,  Benjamin Harris  ,Books,398.0,4,2026-08-18
ORD-002779,Ashley Garcia,Clothing,715.77,4,2026-06-15
ORD-002780,  Jason Herrera  ,Books,106.29,4,2026-08-16
ORD-002781,Eric Baker,Clothing,862.49,4,2026-04-12
ORD-002782,Robert Torres,Home & Kitchen,790.89,1,2026-08-03
ORD-002783,  Amanda Huff  ,Books,$466.63,5,2026-05-22
ORD-002784,Michael Schmitt,Books,819.38,1,2026-06-04
ORD-002785,Megan Green,Books,$594.63,2,2026-04-22
ORD-002786,Jared Chavez,Home & Kitchen,216.16,4,2026-08-12
ORD-002787,Anna Garcia,Clothing,181.35,5,2026-08-21
ORD-002788,  Adam Greer  ,Beauty,468.28,2,2026-05-02
ORD-002789,Rodney Watson,Beauty,117.66,4,2026-07-20
ORD-002790,Angela Willis,Electronics,99.63,1,2026-09-14
ORD-002791,Alison Brown,Books,535.94,2,2026-09-11
ORD-002792,Rhonda Davis,Home & Kitchen,574.57,4,2026-08-31
ORD-002793,Erin Williams,Electronics,586.9,2,2026-06-17
ORD-002794,  Thomas Hamilton  ,Beauty,$968.22,3,2026-08-07
ORD-002795,Allen Vega,Electronics,242.89,3,2026-04-22
ORD-002796,Terry Hill,Books,549.67,2,2026-06-14
ORD-002797,Amanda Harvey,Home & Kitchen,$841.56,2,2026-05-06
ORD-002798,  Kathleen Andrade  ,Electronics,152.56,2,2026-06-21
ORD-002799,Douglas Taylor,Books,861.55,4,2026-04-27
ORD-002800,Rebecca Wright,Books,556.53,2,2026-08-22
ORD-002801,  Alicia Reyes  ,Books,$848.34,4,2026-08-05
ORD-002802,Joshua Washington,Electronics,978.45,1,2026-09-13
ORD-002803,Erica Nelson,Electronics,150.67,3,2026-03-25
ORD-002804,  Daniel Huang  ,Beauty,97.56,1,2026-08-18
